vid,start,token,exact,style,time
-XHq9DdSVoA,97.6,12 35am,false,auto,12:35am
0yBxOhHqWpE,8464.2,12 35am,false,auto,12:35am
eGik5QzelRc,600.5,12 35am,false,auto,12:35am
NG69k5tOmIo,4567,12 35am,false,auto,12:35am
Sqy0wmMA66A,856.3,12 35am,false,auto,12:35am
LhR5JZJoECE,56.6,12 35am,false,auto,12:35am
3jOF0spQveQ,5562.4,12:35pm,true,manual,12:35pm
DHIVdBDNUNY,521.8,12:35pm,true,manual,12:35pm
Sqa-Bcri1IA,442.8,12:35pm,true,manual,12:35pm
J2D6r7q0KCY,124.2,12:35pm,true,manual,12:35pm
tpZ3eVjcNdE,804.7,12:35pm,true,manual,12:35pm
utVE4GB-PUU,119.7,12:35PM,true,manual,12:35pm
PfsvCgnB5Ys,49.8,12:35PM,true,manual,12:35pm
vLtVToZdsN8,1129.1,12:35pm,true,manual,12:35pm
QJY07vpCNLk,19.8,12:35pm,true,manual,12:35pm
PZ5BP6kwRuQ,283.5,12:35pm,true,manual,12:35pm
b6MH_eRPvvg,237,12:35pm,true,manual,12:35pm
3BnxMw_2MXg,360.3,12:35pm,true,manual,12:35pm
tRHbYIIl_9o,82.5,12:35PM,true,manual,12:35pm
EveuP5dbam8,84.5,12:35pm,true,manual,12:35pm
8BOqaOzatCg,668.4,12:35pm,true,manual,12:35pm
TIcOrISvJd4,82.5,12:35PM,true,manual,12:35pm
R4BlEgSxpvE,94.7,12:35pm,true,manual,12:35pm
5Ejbq_kBFZ0,30,12 35pm,false,manual,12:35pm
GIKLqch0BbY,518.9,12 35pm,false,manual,12:35pm
TO22TP_clR8,798.8,12 35pm,false,manual,12:35pm
kq1DH3kAdWo,17.8,12 35pm,false,manual,12:35pm
4G8Yf71sKd4,136.1,12 35pm,false,manual,12:35pm
VO3YXM-CX88,274.9,12:36am,true,manual,12:36am
hmuhGYJ1dvY,311,12:36am             12:36am,true,manual,12:36am
19BSbXU1e9k,1326.3,12:36AM,true,manual,12:36am
REJa9DIDaVI,166.4,12:36am,true,manual,12:36am
CWDhB28KIkk,68.4,12:36AM,true,manual,12:36am
WA6gfbbXHnA,76.7,12:36am,true,manual,12:36am
1kmBugwaMdw,3852.1,12:36AM,true,manual,12:36am
nc_9aV6NVj8,183.5,12:36AM,true,manual,12:36am
CDz4eO7_yPM,69.4,12:36AM,true,manual,12:36am
7TgRIbzCDow,104,12:36AM,true,manual,12:36am
RHGvzM0ndL4,56.6,12:36AM,true,manual,12:36am
CjifA5CUB5E,75.6,12:36AM,true,manual,12:36am
35IOsRqXr_U,1481.8,12 36am,false,auto,12:36am
x8TSm9AlAoE,3670,12 36am,false,auto,12:36am
v0nLH_bUs0g,405.2,12:36PM,true,manual,12:36pm
XK5oCIjYzvI,485.9,12:36PM,true,manual,12:36pm
16211oP9lmc,1287.2,12:36PM,true,manual,12:36pm
7gNrdmEPXWc,198.6,12:36PM,true,manual,12:36pm
DxK6P2TRmX8,586.3,12:36pm,true,manual,12:36pm
AGt3MZ21Kyk,424.1,12:36pm,true,manual,12:36pm
C5dJr8tLloc,0,12:36pm,true,manual,12:36pm
a9QIw_Ka4QM,858.1,12 36pm,false,manual,12:36pm
Vra7CnvN5Qk,96.7,12:37AM,true,manual,12:37am
szPTORR2m1M,441,12:37am,true,manual,12:37am
zL9WxZ5hkBY,822.8,12:37am,true,manual,12:37am
HB9v5RB_kQ4,30.6,12:37AM,true,manual,12:37am
MHBV4EMhEsE,22,12:37am,true,manual,12:37am
iD53Kjilh8k,96.1,12:37AM,true,manual,12:37am
tCCMxfRCNl0,11516.2,12 37am,false,auto,12:37am
mjIk9YO4uKM,704.4,12 37am,false,auto,12:37am
KQ6D55LMq3s,2564.5,12:37pm,true,manual,12:37pm
klb2xIR0F8g,194,12:37pm,true,manual,12:37pm
VVxbzkuf8Ro,4525.6,12:37pm,true,manual,12:37pm
HB9v5RB_kQ4,47.2,12:38AM,true,manual,12:38am
J298CrgXJS4,24990,12:38am,true,manual,12:38am
mCkCKj3nsVs,49.6,12:38AM,true,manual,12:38am
8G_3ZEI9pgc,907.2,12:38am,true,manual,12:38am
R82vn4-w5lw,117.8,12:38AM,true,manual,12:38am
3LeqYxVbzoY,49.6,12:38AM,true,manual,12:38am
oCLo1ZL7lfI,3640,12:38am,true,manual,12:38am
WnVjcamhorw,532.6,12:38AM,true,manual,12:38am
y3tJc_fxAsM,70.9,12 38am,false,manual,12:38am
bbAiDMaSLDU,20218,12 38am,false,manual,12:38am
L6H71QMJPUI,729.8,12:38PM,true,manual,12:38pm
RSiGr2Ly0Xk,294.8,12:38pm,true,manual,12:38pm
79ZptuqHYRM,1463,12:38PM,true,manual,12:38pm
0chSDpdXkQ4,67.2,12:38pm,true,manual,12:38pm
hOeqhcTjoZY,7889.3,12:39AM,true,manual,12:39am
e3nmXljykvg,391.3,12:39AM,true,manual,12:39am
sDMDHR1o1V8,118,12:39am,true,manual,12:39am
R9pzycwcKKY,4.8,12:39am,true,manual,12:39am
g3XreaM2PNk,79.8,12:39AM,true,manual,12:39am
DohSxI4z9Uk,3,12 39am,false,manual,12:39am
EAUv5MqgZgk,333,12 39am,false,auto,12:39am
RO7uO4iJzvA,10298.4,12 39am,false,auto,12:39am
SvhqGxaxteM,3456.6,12 39am,false,auto,12:39am
7cTmcS0UnLU,3292.7,12:39pm,true,manual,12:39pm
cj57iUuDqyk,348.6,12:39pm,true,manual,12:39pm
eIlhp2MANuM,298,12:39pm,true,manual,12:39pm
IA_td3JaLIw,188.1,12:39pm,true,manual,12:39pm
SX78USS-NeY,3261.8,12 39pm,false,auto,12:39pm
2O7GjYAV4Ro,306.5,12:40am,true,manual,12:40am
ikBkfIRzlBk,78.2,12:40am,true,manual,12:40am
VCijCCqGtGI,529.1,12:40am,true,manual,12:40am
xCkynISS--I,95.3,12:40am,true,manual,12:40am
aHLIvZT60XU,414.8,12:40am,true,manual,12:40am
ZG-qYCo2r5E,1206.1,12:40am,true,manual,12:40am
lKG0EW9RCbI,39.7,12:40AM,true,manual,12:40am
xpaawJYNt0g,185.6,12:40AM,true,manual,12:40am
h0gQUBL7Fo0,89.8,12:40AM,true,manual,12:40am
p9nGYDjLTlQ,70.7,12:40AM,true,manual,12:40am
NgFn57rXaS4,1139.3,12:40am,true,manual,12:40am
SY69EovzQDY,38.4,12:40AM,true,manual,12:40am
WusHzZrEreE,55.9,12:40AM,true,manual,12:40am
4ouW5s05HJg,79.9,12:40am,true,manual,12:40am
g7SgYl99Kzg,2619.3,12:40AM,true,manual,12:40am
kPyWk_Z6oUU,9093.6,12:40AM,true,manual,12:40am
N8YEGyUk7SU,50.3,12:40AM,true,manual,12:40am
DfzvnkDdAJg,280.6,12:40AM,true,manual,12:40am
30hlcG0RRVE,1907,12:40am,true,manual,12:40am
g7btrAbE9go,888.3,12:40aM,true,manual,12:40am
kjtoEiMV-Bo,374.4,12:40am,true,manual,12:40am
i4QOMCOEwBA,269.3,12:40AM,true,manual,12:40am
eM_xmh1DL60,6282.2,12:40pm,true,manual,12:40pm
OvhIEgafunw,705.3,12:40pm,true,manual,12:40pm
3pH_2hWfinQ,26.4,12:40pm,true,manual,12:40pm
PQiDdBCGCJE,156.5,12:40pm,true,manual,12:40pm
pMoYAOWiIPY,96.2,12:40pm,true,manual,12:40pm
MwzX6Mw4V_8,1026.9,12:40pm,true,manual,12:40pm
6JK_1IKAPgw,386.8,12:40pm,true,manual,12:40pm
_dbvgMu4GKU,85.8,12:40PM,true,manual,12:40pm
pJvubqLomoM,311.3,12:40pm,true,manual,12:40pm
gwL0W2hVnb8,568.9,12:40PM,true,manual,12:40pm
EHtV2WEz1Rg,1176.5,12:40pm,true,manual,12:40pm
BJVVV_2GQYE,230.7,12:40pm,true,manual,12:40pm
Ysi2dV6VKa4,457,12:40pm,true,manual,12:40pm
ewDamo2zrbI,127.2,12:40PM,true,manual,12:40pm
b6MH_eRPvvg,244.4,12:40pm,true,manual,12:40pm
g58DngLbTFg,22.2,12:40PM,true,manual,12:40pm
N_RcCM4hjmY,70.8,12:40pm,true,manual,12:40pm
zeplqUGH2Gg,3331.2,12:40pm,true,manual,12:40pm
M9hcL5AlEVo,137.5,12:40pm,true,manual,12:40pm
V1-FuDF0KYc,724.8,12:40pm,true,manual,12:40pm
2hQX2yT5uaE,49,12:40pm,true,manual,12:40pm
nEwFOvLJfGQ,455.4,12:40pm,true,manual,12:40pm
yAZ9HWVT-8Y,282.3,12:40PM,true,manual,12:40pm
J4B7q4uX1oA,86,12:40PM,true,manual,12:40pm
NPFrNRf6ndE,636.9,12:40pm,true,manual,12:40pm
9o8iKIh3H9I,85.4,12:40pm,true,manual,12:40pm
hGnho1Rb1R8,24,12:40pm,true,manual,12:40pm
EslWPFrYJ-Q,103,12:40pm,true,manual,12:40pm
ARYJBx5WYAk,25,12:40pm,true,manual,12:40pm
P3Pl8hy5G2w,464.5,12:41am,true,manual,12:41am
Z2B1A1jVul8,787.3,12:41AM,true,manual,12:41am
5E73Yq_LEiM,12809,12:41am,true,manual,12:41am
6rVQqdXlgEs,100.3,12:41AM,true,manual,12:41am
6a-N1Vn8evg,3.1,12:41am,true,manual,12:41am
iM-MYw-6kl0,61.1,12:41am,true,manual,12:41am
gLrhvI3YVVU,4166.6,12 41am,false,auto,12:41am
O1hocw0jNFA,8785.8,12 41am,false,auto,12:41am
1jIChPOi6ak,683.8,12 41am,false,auto,12:41am
FoJ6_u8A7A4,828.5,12 41am,false,auto,12:41am
cs3uvtHt020,16.2,12 41am,false,auto,12:41am
MonoytbQWCQ,731.2,12 41am,false,auto,12:41am
e3bfHYI-7yE,1719,12 41am,false,auto,12:41am
ZIzViKPEFIw,195.9,12 41am,false,auto,12:41am
s_rx3Bv8iPM,1583,12 41am,false,auto,12:41am
aYE9owdjrio,11393.9,12               41am,false,auto,12:41am
T3sSFNgielQ,1190.7,12 41am,false,auto,12:41am
PodJ_9brkPI,3080.8,12 41am,false,auto,12:41am
tvu8UAa8SLU,5955.1,12 41am,false,auto,12:41am
6uMbmDsUxOk,14294.2,12 41am,false,auto,12:41am
XNOP7qQK2kQ,65,12 41am,false,auto,12:41am
-Ei6Ysd13hc,620.1,12             41am,false,auto,12:41am
-z5ZhQq0zo0,6719.4,12 41am,false,auto,12:41am
Y0FQL37NR2w,200.6,12:41PM,true,manual,12:41pm
ukevMF7ART8,5.5,12:41pm,true,manual,12:41pm
k-cATTnHEPg,5.5,12:41pm,true,manual,12:41pm
3VCd9GTATNY,819.5,12 41pm,false,manual,12:41pm
5IkCor_u-B0,57,12 41pm,false,manual,12:41pm
HFGOegycSr8,2519.5,12 41pm,false,auto,12:41pm
U970SaxuM7g,700.2,12 41pm,false,auto,12:41pm
N9x75ySsthg,7.4,12 41pm,false,auto,12:41pm
FmbJ6xT03Xs,317.7,12 41pm,false,auto,12:41pm
02b37shbwVQ,193.8,12 41pm,false,auto,12:41pm
HKqKugeC08Y,188.9,12:42am,true,manual,12:42am
SOfjdEsdzaQ,275.3,12:42am,true,manual,12:42am
LPTOOXwfRl8,155,12:42AM,true,manual,12:42am
f1BchEI0Fvw,21.9,12:42am,true,manual,12:42am
LIj8B47vYI4,356.6,12:42am,true,manual,12:42am
kJu7s2VKue4,196.2,12:42am,true,manual,12:42am
Py0ZwPZ-IWA,183.3,12:42AM,true,manual,12:42am
A7yyuJJMkVY,14.7,12:42AM,true,manual,12:42am
AKdyVgYeGTM,27.2,12 42Am,false,manual,12:42am
1ne_Y_oJXCc,240.2,12             42am,false,auto,12:42am
8x3Ir7IDBno,93.1,12 42am,false,auto,12:42am
5EciyHWnBD4,1493.8,12 42am,false,auto,12:42am
26RjAWimIco,2406.9,12 42am,false,auto,12:42am
JWrGtYHd9mM,2291.7,12 42am,false,auto,12:42am
YYQix97H-QM,351.6,12:42pm,true,manual,12:42pm
OThdAawqjjg,237,12:42pm,true,manual,12:42pm
DyEAqZsEhZU,13.2,12:42pm,true,manual,12:42pm
C7LDBUwFjdw,37.5,12 42pm,false,manual,12:42pm
gRjmNkxFj_k,434,12:43am,true,manual,12:43am
4_U-u2xQeyw,33,12:43am,true,manual,12:43am
njKzjOTzEjo,241.5,12:43am,true,manual,12:43am
6p5YLAwzdlU,22.1,12:43am,true,manual,12:43am
yhpvoLsQG14,1905.5,12:43AM,true,manual,12:43am
iPq9dRDQR2c,246.1,12:43AM,true,manual,12:43am
nwb2ivuikes,94.1,12:43AM,true,manual,12:43am
8G_3ZEI9pgc,911.4,12:43am,true,manual,12:43am
48f1zUf1e6o,17.8,12:43AM,true,manual,12:43am
fr6y6uN0AjM,320.6,12:43am,true,manual,12:43am
m2btjWuRvlU,19.9,12             43am,false,manual,12:43am
HEBZ7X2OkSc,11797.3,12 43am,false,auto,12:43am
ZwaaHkvT22U,419.9,12             43am,false,auto,12:43am
v83KgWI-_IM,2608.4,12:43pm,true,manual,12:43pm
R_53e4h3j_U,321.2,12:43PM,true,manual,12:43pm
c_NUNWaQc3g,221.6,12:43pm,true,manual,12:43pm
uhGTvfgAyC8,51.5,12:43PM,true,manual,12:43pm
DWbLhz6F7Dc,287.2,12             43pm,false,auto,12:43pm
yer3VJE6yvA,2586.9,12:44am,true,manual,12:44am
sN9DH7RaTPo,73,12:44am,true,manual,12:44am
NjB46kGbx2Y,2585.8,12:44am,true,manual,12:44am
nI7mArGTFRA,117.2,12:44AM,true,manual,12:44am
8G_3ZEI9pgc,917.7,12:44am,true,manual,12:44am
fqRfeTCnFo4,259,12 44am,false,auto,12:44am
T02anL3Gqy4,318.6,12 44am,false,auto,12:44am
q0uhGrwcgxc,244,12 44am,false,auto,12:44am
v9m7gs32Pvk,974.7,12 44am,false,auto,12:44am
aJKd9ZTRAlA,490.5,12 44am,false,auto,12:44am
R9o3M4bXNO0,617,12:44PM,true,manual,12:44pm
SWm3QpPbSFQ,303.4,12:44pm,true,manual,12:44pm
KO6pnjHlwto,651.1,12:44PM,true,manual,12:44pm
sXYgWhTVOD0,1009.9,12:44PM,true,manual,12:44pm
-U8LT7Jorfg,147,12:44pm,true,manual,12:44pm
rMI_Ga5cAYc,15,12:44pm,true,manual,12:44pm
cOZMfnx-VVU,572.4,12 44pm,false,manual,12:44pm
94VwPxBjzjk,149.2,12 44pm,false,manual,12:44pm
wdLpXG64dnQ,1433.6,12:45AM,true,manual,12:45am
lHTSrL_H9xE,101,12:45am,true,manual,12:45am
V-RE3C4m750,279.7,12:45am,true,manual,12:45am
KO_OatBerX0,55.4,12:45am,true,manual,12:45am
d8APKWNmaL4,963,12:45am,true,manual,12:45am
Bjz4AL--lfU,232.7,12:45AM,true,manual,12:45am
6JRaFy9Adgw,424,12:45am,true,manual,12:45am
jhHo6AnHJ2Q,168.3,12:45am,true,manual,12:45am
7GFZTbvxyKc,78.7,12:45AM,true,manual,12:45am
VoAg0UdS2KM,264.1,12:45am,true,manual,12:45am
ujuniMsLBqo,65.3,12:45AM,true,manual,12:45am
UqOFZxJaXCU,92.8,12:45AM,true,manual,12:45am
VSeu2xEGIP0,35.7,12:45AM,true,manual,12:45am
23D3jUeasIs,61.6,12:45AM,true,manual,12:45am
ZhlTlZpSCcs,306.4,12:45am,true,manual,12:45am
sr8dyRulHuQ,57.3,12:45AM,true,manual,12:45am
3SP-_b2DFVU,66.1,12:45am,true,manual,12:45am
i8UbVsa1daM,74.5,12:45AM,true,manual,12:45am
laMDsdAq_SM,39.4,12:45am,true,manual,12:45am
PCJSgKoUCvk,4224.5,12:45AM,true,manual,12:45am
a5tcmVu62-4,190.8,12:45AM,true,manual,12:45am
Sjq7Nn80JiU,435.9,12:45AM,true,manual,12:45am
fZrPNoiCQxA,53.4,12:45AM,true,manual,12:45am
42LcZznopRE,420.9,12:45Am,true,manual,12:45am
El-VZZUkTXw,65.7,12:45AM,true,manual,12:45am
WpWM8VDFSbE,49.8,12:45AM,true,manual,12:45am
SuIuGi-UhdE,22,12:45AM,true,manual,12:45am
5IXhovZPBA8,35.5,12:45am,true,manual,12:45am
oR4y62SToNA,1189.7,12:45am,true,manual,12:45am
egMrEmhbqg0,33.7,12:45AM,true,manual,12:45am
oOEcMZYjCZg,1048,12:45pm,true,manual,12:45pm
AuWDWsLLfkQ,51.8,12:45pm,true,manual,12:45pm
pYyugz5wcrI,586.7,12:45pm,true,manual,12:45pm
_j8eTs6XKs4,44,12:45pm,true,manual,12:45pm
EiNqM2lSfvA,414.6,12:45pm,true,manual,12:45pm
l3yuDhLWLZ8,539.6,12:45PM,true,manual,12:45pm
Q8zB7wGPpL8,101,12:45pm,true,manual,12:45pm
cBeaU03N1Mo,148.6,12:45pm,true,manual,12:45pm
NopsJFusWXc,113.7,12:45PM,true,manual,12:45pm
Le1N1OdgJBc,14,12:45pm,true,manual,12:45pm
tXJwAcXgbW8,104,12:45pm,true,manual,12:45pm
hP6tU3sOcLE,104.6,12:45pm,true,manual,12:45pm
raIBli9D418,36.1,12:45PM,true,manual,12:45pm
qbBnG2WCp70,102.4,12:45pm,true,manual,12:45pm
3uwssUOhMaA,7062.2,12:45pm,true,manual,12:45pm
sSd9JospmgU,476.8,12:45pm,true,manual,12:45pm
a9QwS6hm5iE,162.9,12:45PM,true,manual,12:45pm
ukjzzw_U9QQ,71.5,12:45pm,true,manual,12:45pm
G5d1TlrKcp0,156.1,12:45pm,true,manual,12:45pm
Na0-P0bE94c,163.5,12:45PM,true,manual,12:45pm
okMAVlFjoss,179.8,12:45pm,true,manual,12:45pm
oDErCvxLT7o,615.2,12:45pm,true,manual,12:45pm
ja9IqJD2AbE,17.3,12:45pm,true,manual,12:45pm
7c8Ccd42kfc,353.8,12:45pm,true,manual,12:45pm
XDjWuEMA10c,12.4,12:45PM,true,manual,12:45pm
lr3Bk4jGf_k,1952.2,12:45PM,true,manual,12:45pm
CU0ryon1LvU,112.3,12:45pm,true,manual,12:45pm
3stJjsCHHIY,840.6,12:45pm,true,manual,12:45pm
8G_3ZEI9pgc,922.7,12:46am,true,manual,12:46am
7T9T-ni754c,144.8,12 46am,false,manual,12:46am
5prOAVwm-OM,175.6,12 46am,false,auto,12:46am
Vxbt_Q6n5gE,811.4,12 46am,false,auto,12:46am
Gaye5Adb98w,216.1,12 46am,false,auto,12:46am
xD2mCJWrr7k,9.1,12 46am,false,auto,12:46am
1stbTLprVvM,1886.6,12 46am,false,auto,12:46am
v0nLH_bUs0g,425.8,12:46PM,true,manual,12:46pm
5Md8He7D3wY,1253.8,12:46PM,true,manual,12:46pm
16211oP9lmc,1306.6,12:46PM,true,manual,12:46pm
etrTrR3LM7Q,778.6,12:46pm,true,manual,12:46pm
gQzD2JMRf0A,378.9,12:46PM,true,manual,12:46pm
AeHg3PogNqo,389,12:46PM,true,manual,12:46pm
EpZKjfP4HRU,50.6,12:46pm,true,manual,12:46pm
FfJAyR553aw,417.7,12:46PM,true,manual,12:46pm
v_guLjERGkI,8565.1,12:46pm,true,manual,12:46pm
3yhpIwbeLVo,351.5,12 46PM,false,manual,12:46pm
QSRyzul64vk,202.3,12 46pm,false,manual,12:46pm
KDfnKoUH4gQ,21.4,12:47am,true,manual,12:47am
va5lQHljzr4,206.1,12:47am,true,manual,12:47am
zspWUvqY4w8,70,12:47am,true,manual,12:47am
MEJyksbbnIY,64,12:47am,true,manual,12:47am
BBptl9msxig,108.7,12:47am,true,manual,12:47am
iVY44mPrGkQ,0,12 47am,false,manual,12:47am
7wOV-jVN6OM,421.2,12 47am,false,manual,12:47am
cDYqrsNw-1g,8487.4,12 47am,false,auto,12:47am
J43UyAkI5zc,4116.5,12 47am,false,auto,12:47am
S_ZBLN2wsI0,1078.2,12:47pm,true,manual,12:47pm
qKcf77cA4Ig,35.9,12:47pm,true,manual,12:47pm
guaVgNKZmwM,323.1,12:47pm,true,manual,12:47pm
74iPWO6P1dU,115.5,12:47pm,true,manual,12:47pm
ApBirWjv010,6.8,12:47pm,true,manual,12:47pm
Nzs6VXsPhiY,326.9,12:47pm,true,manual,12:47pm
4Cep3T6ywSo,97.6,12:47pm,true,manual,12:47pm
etyc0xDyE2Y,598.1,12 47pm,false,manual,12:47pm
V5echksnjtk,106.3,12: 47pm,false,manual,12:47pm
MEg0niduNkk,5940.8,12 47pm,false,auto,12:47pm
CuVuqKyISR4,767.9,12:48AM,true,manual,12:48am
KV835vNVAfs,73.4,12:48am,true,manual,12:48am
XVz-eMdKllM,195.5,12:48AM,true,manual,12:48am
zC95h65pM3g,768.2,12:48am,true,manual,12:48am
cLy9Yn5jaCo,466.6,12:48am,true,manual,12:48am
4y9Tz_luI2c,7.2,12:48pm,true,manual,12:48pm
c-7XX4K5XoQ,88,12:48pm,true,manual,12:48pm
kBedsWRTwjQ,1111,12:48pm,true,manual,12:48pm
PcjBGd_i06g,1309.1,12:48PM,true,manual,12:48pm
kZ1JvZrsA_g,170.9,12:48PM,true,manual,12:48pm
f0NY25m8e_M,19.7,12:48pm,true,manual,12:48pm
9zrYzSg0b4k,33.7,12:48pm,true,manual,12:48pm
1Kbar0iyt4o,138.9,12:48PM,true,manual,12:48pm
3D9Mms5RDms,19.9,12:48PM,true,manual,12:48pm
WYE1UUIFqBs,7.1,12 48pm,false,manual,12:48pm
SAnfRjML7WQ,7615.9,12:49AM,true,manual,12:49am
g0thYwdQ5oc,34.2,12:49am,true,manual,12:49am
gMGclG_vj54,137.2,12:49am,true,manual,12:49am
9Xv8VlbOMvk,39.8,12:49AM,true,manual,12:49am
5rFgFyANS64,9.4,12:49am,true,manual,12:49am
FapMhuuDy4k,30.8,12:49AM,true,manual,12:49am
Cl9ADoc_KBo,364,12:49AM,true,manual,12:49am
i2w1QwuPvUM,23.9,12:49AM,true,manual,12:49am
8G_3ZEI9pgc,935.3,12:49am,true,manual,12:49am
2hQX2yT5uaE,82.4,12:49am,true,manual,12:49am
ZSrNBhmWVzI,430.2,12 49am,false,auto,12:49am
nLtIh1zFHVE,1700.2,12 49am,false,auto,12:49am
b-iRhWjxF4w,135.8,12 49am,false,auto,12:49am
cguhxVEKajA,3345.4,12 49am,false,auto,12:49am
IfqzQCEhQbA,30.2,12 49am,false,auto,12:49am
5dQHN-ZB5NA,14568.7,12:49PM,true,manual,12:49pm
v0nLH_bUs0g,432.7,12:49PM,true,manual,12:49pm
16211oP9lmc,1314.2,12:49PM,true,manual,12:49pm
1pJkWrzBtxI,351,12:49PM,true,manual,12:49pm
Fd0oLudEFv8,32.4,12:49pm,true,manual,12:49pm
o8OSt7VMJ-c,741.9,12:49PM,true,manual,12:49pm
5CojINl6rXU,847.6,12:49pm,true,manual,12:49pm
D-T6HPHmG8s,210.5,12:49PM,true,manual,12:49pm
WUg2Fgzib-s,1696.5,12:49pm,true,manual,12:49pm
4cAKAwqmlPU,643.2,12:49pm,true,manual,12:49pm
Oh4TI4QYlF0,714.5,12:49pm,true,manual,12:49pm
rXfxmMJxAiY,1524.4,12:49pm,true,manual,12:49pm
GSywHCEq4NQ,8377.7,12 49pm,false,auto,12:49pm
f6ZyV1XYIYQ,148.7,12 49pm,false,auto,12:49pm
UgTO4OR7nBM,20983.2,12:50AM,true,manual,12:50am
2O7GjYAV4Ro,348.1,12:50am,true,manual,12:50am
RN0GqwhD0lk,398.3,12:50am,true,manual,12:50am
6ndEe_zz2aE,697.6,12:50am,true,manual,12:50am
4A2hAO1fJUE,288,12:50AM,true,manual,12:50am
epkCrB8aKXA,3097.6,12:50am,true,manual,12:50am
GCJv8anOCLM,387.3,12:50am,true,manual,12:50am
8GmeEGyB4yg,222.4,12:50am,true,manual,12:50am
C4Lwt5xTmfM,654.2,12:50am,true,manual,12:50am
ZG-qYCo2r5E,1135.9,12:50am,true,manual,12:50am
AkinFOcjau8,77,12:50AM,true,manual,12:50am
XJUfTyLdxis,100.3,12:50AM,true,manual,12:50am
KdqbsoY_7fM,1232.8,12:50AM,true,manual,12:50am
bv06HrQgHik,488.8,12:50AM,true,manual,12:50am
-1uGVyQNYEs,93.4,12:50AM,true,manual,12:50am
-Fbii6DnOIo,51,12:50AM,true,manual,12:50am
4ySVXAbhn5Q,0.1,12:50am,true,manual,12:50am
nc_9aV6NVj8,1127.8,12:50AM,true,manual,12:50am
oFV_xjAHbHo,195.1,12:50am,true,manual,12:50am
nIBg5KHuGhE,4571.1,12:50am,true,manual,12:50am
H6nsGWja4pA,484.2,12:50am,true,manual,12:50am
VWA3hADs0Yc,2680.8,12:50am,true,manual,12:50am
H_I_2MmIwNg,924.2,12:50am,true,manual,12:50am
3SH5VPMef-0,714.1,12 50am,false,manual,12:50am
BqNyzBmHAG0,540.8,12 50am,false,manual,12:50am
Ewtooj9FOdI,190,12 50am,false,manual,12:50am
rko2--mtBQU,846,12 50am,false,auto,12:50am
kBOpjFDMIEM,797.7,12 50am,false,auto,12:50am
wkcRMgsdUZs,40.7,12:50pm,true,manual,12:50pm
U8xVQi2mzls,687.8,12:50PM,true,manual,12:50pm
x5AhZC-_zDw,724.9,12:50PM,true,manual,12:50pm
jrP5tph0hAU,72,12:50PM,true,manual,12:50pm
61uYpIvsUtM,366,12:50pm,true,manual,12:50pm
huwtfs0l2ms,647.3,12:50pm,true,manual,12:50pm
8HveXT2euv8,85,12:50pm,true,manual,12:50pm
eTWnsxBHgQI,271.9,12:50PM,true,manual,12:50pm
tSEGDBcJjKA,212.4,12:50pm,true,manual,12:50pm
AGT4MPlASXc,232.3,12:50pm,true,manual,12:50pm
AkinFOcjau8,102.8,12:50PM,true,manual,12:50pm
0Ss_reykxGc,1084.3,12:50PM,true,manual,12:50pm
DGzqkSRidUw,116.4,12:50pm,true,manual,12:50pm
X3a3DfIX7OI,333.7,12:50pm,true,manual,12:50pm
Ltnb5oIU-uU,33.2,12:50pm,true,manual,12:50pm
Rhc1429g6mc,635.8,12:50pm,true,manual,12:50pm
9Yf0AfPXj_U,1098,12:50pm,true,manual,12:50pm
JZpCFBiCt2E,110.7,12:50pm,true,manual,12:50pm
oML0PPyYn6c,158.4,12:50PM,true,manual,12:50pm
8zH2pl_B0NM,23.4,12:50PM,true,manual,12:50pm
DbB4Y30TWyM,182.5,12:50pm,true,manual,12:50pm
z_BFk4vN7Ss,129.1,12:50PM,true,manual,12:50pm
uVH02Q_5_fk,291.3,12:50pm,true,manual,12:50pm
8wUW018WX0M,381.9,12:50pm,true,manual,12:50pm
a2P7gVmy1Js,141.1,12:50pm,true,manual,12:50pm
h71vv2L4LPA,175.6,12:50pm,true,manual,12:50pm
MdpP0hmXgSM,30.3,12:50pm,true,manual,12:50pm
DT9BZrWwBO0,100.6,12:50pm,true,manual,12:50pm
wXshQOP0TbM,417,12:51am,true,manual,12:51am
Jvn7vmgGmhc,20.2,12:51am,true,manual,12:51am
1hid0eqjfqc,2624.3,12:51am,true,manual,12:51am
8Nd_nfpvV7E,54.5,12:51AM,true,manual,12:51am
gpOOlUTaj5M,54.5,12:51AM,true,manual,12:51am
8G_3ZEI9pgc,948.8,12:51am,true,manual,12:51am
VOdgY9qkxw4,2614.3,12 51am,false,auto,12:51am
oJGE4Ipn2u0,780.7,12 51am,false,auto,12:51am
ywe2rb93HUc,915.6,12 51am,false,auto,12:51am
_ydXMG04QEY,12.2,12 51am,false,auto,12:51am
DeGAA5DFgNA,4890.5,12 51am,false,auto,12:51am
giDZof8wd5w,306.7,12 51am,false,auto,12:51am
dEEfW1mAcRc,11364.2,12 51am,false,auto,12:51am
PIJOpfVTKHw,1078.8,12 51am,false,auto,12:51am
x4kp-o1NG3A,21913.2,12 51am,false,auto,12:51am
Ikc9kGK3oIs,1076.8,12 51am,false,auto,12:51am
sPzkMYgp9Kc,3913.3,12 51am,false,auto,12:51am
q0vEyy4l_Ik,10976.2,12 51am,false,auto,12:51am
Awgar88A2P0,39016.9,12 51am,false,auto,12:51am
