title,artist,value,verified,time,pageviews,timeWords
Quando For Embora 2,Satiro MC,"Hoje olho para o teto quando lá fora chove
Às 5:58, as luzes vão apagar
Parece que já nem",false,5:58,,
Sean Connery Phone Message,Sean Altman,"Friday, 5:58 pm
Damnit! Shut it puss. Altman, Connery here, so your still at it, are you? What are",false,5:58,,
Dumb It Down,Jaey Kilo,"sex drive high, put it next to me
It’s 5:58, we still hunching
I keep eating her out",false,5:58,,
What It Takes,UBI,"About to lose my mind from leaving in peace
At 5:59, I hibernate in hyperspace
6 AM, I'm",true,5:59,,
5 AM at Freddy’s: The Prequel,Piemations (Ft. Xycron & ZACHxFULLER),"Oi, Mangle. What time is it?
Mangle: It's about 5:59
Withered Foxy: 5:59!? IT BE THE NIGHT",false,5:59,,
PNL - Porte de Mesrine (Traduzione Italiana),Genius Traduzioni Italiane,"una piuma, il rumore delle portiere che sbattono nel parcheggio
5:59 sulle scale, sento i passi di Starsky
E",false,5:59,,
The 9:45 Wake-Up Dream,P.M. Dawn,"symphony around 10:19
Reality stops the music at around 5:59
And I'm like, ""You can't change",false,5:59,,
YESTERDAY TODAY TOMORROW,TRINITY & 4NOLOGUE TRAINEE,"zeroes (00:00 am)
Like a heroes, for the past 5:59
No need for pillows from daylight to night",false,5:59,,
AEW,Charlito Lan (Ft. 71 Timmo),"up my bread tryna mind my biz
He diss me 5:59 that nigga died by 6
He say he",false,5:59,,
GOOD AND EVIL,CHRIS MATIC,"mussi (must've) have a death wish
Diss mi (me) 5:59 yuh (you) gonna die by 6
CHORUS : It",false,5:59,,
"Honey, I’m Home (From an Empty Bedroom)",Flaskamper (Ft. The Ruined Generations),"I'm late for work. I'll see you at 5:59
Honey, I'm making dough, Gotta work for",false,5:59,,
5:59 (Five - Fifty Nine),TRINITY (THA),"A vanilla sky
Looking at the watch showing time of 5:59
Spent time with you ’till you waved me",false,5:59,,
6 A.M. is the Hour,Ryan Scott Oliver (Ft. Daniel Yearwood),"and how bright, the shine!
How I miss good old 5:59
Oh, hell it's getting hot —
I should",false,5:59,,
4:30 AM,Kevin Gates,"the morning
And your children are somewhere on the corner
6:00 AM water boiling
Think I'm addicted to",true,6:00,157413,
I Can Feel It,NF,"B
Snow on the windshield, can't see
Tryna work 6:00 in the morning, that's me!
Sometimes I",true,6:00,47989,
Sublime (remiXX),Machine Gun Kelly (Ft. MOD SUN),"I might start my day off at the crack of 6:00 PM
And spend per diem on 24 hour",true,6:00,21449,
One Two,Z-Ro (Ft. Billy Cook),"wake up early in the evening 'round 5:30 or 6:00
My nextell beepin' from all the calls I",true,6:00,19119,
On My Way,"DJ Khaled (Ft. Ace Hood, Bali, Ball Greezy, Desloc Piccalo, Gunplay, Ice Billion Berg, Kevin Cossom, Rum & Young Cash)","look into my eyes
See that I'm getting tired
6:00 in the morning
Money still on my mind",true,6:00,11697,
La stronza & la sbronza,Jesto,"sveglio che te non ci sei
Ieri avrò fatto le 6:00
Oggi non faccio un cazzo
Mi faccio una",true,6:00,5655,
Shutterbug,360 (Ft. GMC),"I am never early
If I'm booked in at 6:00, then expect 360 at 7:30
Hey yo",true,6:00,,
Rise of the Pauls,Logan Paul (Ft. Jake Paul),"sure to like and subscribe
We're literally...it's 6:00 A.M
We're makin' this music video",false,6:00,127087,
Box of Churches,Pooh Shiesty (Ft. 21 Savage),"I gotta keep slime with me
I been up since 6:00, I done made forty racks 'fore 9:50",false,6:00,30546,
Soup Is Good Food,Dead Kennedys,"chuckle
""At least we get a dignified cremation""
Yet, at 6:00 tomorrow morning
It's time to get up",false,6:00,26935,
Jessica,The Allman Brothers Band,"solo}
{5:37-6:00 Guitar bridge – transition}
{6:01-6:22 Second theme – bridge}
{6:23-7:00 Main",false,6:00,26925,
All’alba delle 6:00,Emis Killa (Ft. Coez),"mai
Ma forse dormirei se arrivassi qui all'alba delle 6:00
Nella mia stanza la cappa, cerchi di fumo",false,6:00,20090,
One More Weekend,Audien x MAX,"more weekend
Saturday, I was all in
With you 'til 6:00 in the morning
If I could just keep",false,6:00,17743,
Chocolate Cake for Breakfast,Bill Cosby,"looked at the clock and I said, ""Dear, it's 6:00 in the morning."" She said, ""Exactly. Go down",false,6:00,15156,
Where You From,Bambu,"with no pity
Smog make lung shitty
Children up at 6:00 to get bused across the city
Laying off",false,6:00,6559,
Caravan,PROSE,"Wake up at 6:00, get an early start
Mum's packed the bags
And shouting up to my brother",false,6:00,,
Living,Dierks Bentley,"This mornin' I got up at 6:01
I walked out and saw the rising sun
And I drank it",true,6:01,29385,
Blame it on the city,Ace (Rap),"that will read right
We will probably never know
Its 6:01 in jackcity man that's just how it",true,6:01,,
Jessica,The Allman Brothers Band,"piece” Guitar solo}
{5:37-6:00 Guitar bridge – transition}
{6:01-6:22 Second theme – bridge}
{6:23-7",false,6:01,26925,
The Life I Lead,David Tomlinson (Ft. David Tomlinson),"yes, yes
I run my home precisely on schedule
At 6:01, I march through my door
My slippers, sherry",false,6:01,6825,
GLOCKY,Yaw Angelo (Ft. Lakriss & SKYLO),"es qu'un intrus
Hé gros t'es pas net
6:01 t'as les cops a la fenêtre
Ouais",false,6:01,,
Mistakes and Ladders,Gyroscope,"With deep devotion, you play your cards one by one
Mistakes and ladders, we'll drink until 6:01
I",false,6:01,,
Room 1102,K CAMP,"6:02 Cali time, 9:02 Atlanta time
I ain't getting no sleep
Operation shut the block down cause",true,6:02,8957,
OH MA,Dalex,"no te cura
Con mi mano, ¿pa' qué me asegura'?
6:02 e' la hora y la que tengo en",true,6:02,,
Kuwabara Freestyle,Khary,"Alright, this my California song
It's uh- 6:02 p.m. Pacific time and-
I feel discontent
Yeah
When",true,6:02,,
La Ocasión (Remix),"DJ Luian & Mambo Kingz (Ft. Anuel AA, Arcángel, Daddy Yankee, De La Ghetto, Farruko, J Balvin, Nicky Jam, Ozuna & Zion)","Con dos picky en el sistema
Termino dándote hasta las 6:02
Desbaratando ese C-U-L-O
En la",false,6:02,44940,
Help! - Film Script,The Beatles,"was a sandwich
until she went spare on my hand.
6:02 - 6:06
It's cold. it's a",false,6:02,8564,
Tú y Yo,Amarion (Ft. Lyanno & Myke Towers),"hora con exactitu-uh
Eran las 5:12 o las 6:02 (Cero dos)
En qué cama se acuesta ahora",false,6:02,7967,
The Life I Lead,David Tomlinson (Ft. David Tomlinson),"my door
My slippers, sherry, and pipe are due at 6:02
Consistent is the life I lead!
George, they",false,6:02,6825,
Rendezvous 6:02,U.K.,"I take my car towards the Thames and Waterloo
Rendezvous 6:02
Rendezvous 6:02...
Was that a face I",false,6:02,,
Malvada,"Brytiago, Juhn & Javiielo","en el reloj diga (Yah, ¡wuh!)
Baby, que son las 6:02 (Yah, yah)
Yo te lo juro por mi",false,6:02,,
3x3,Gruppa Skryptonite (Ft. 104 & T-Fest),"три
Этот бит мне подкинули, ха, был внутри
Вышел в 6:03, кто в игре, ах?
Нужно ещё две, ещё",true,6:03,310686,
B Role,Smino,"she said to me
Right about the time it hit 6:03
Sun creepin', won't ya dip with me",true,6:03,17078,
For Someone,WHY?,"three-day lead at least
Leave this place in peace
6:03, the city is asleep
And these streets are",true,6:03,,
The Life I Lead,David Tomlinson (Ft. David Tomlinson),"With a firm but gentle hand, noblesse oblige!
It's 6:03 and the heirs to my dominion
Are scrubbed",false,6:03,6825,
The Do Wop,LL Cool J,"to call it noise
Peeped at the clock, it said 6:03
Said 'later' to Creator and broke out with",false,6:03,5221,
Trostbrücke Süd,Kettcar,"Trostbrücke Süd stand er auf
Haare wie Wolken, nach Halt suchend sprach er es aus
Ich sitz um 6:03",false,6:03,,
Bianca Devins,SKYND,"asleep
Next to anime and pink clouds
July 14th 2019
6:03 AM
Brown eyes, dark hair
Black top, throat",false,6:03,,
Close to the Edge [Yessongs],Yes,"I. The Solid Time Of Change - 0:00 - 6:04
A seasoned witch could call you from the depths of",false,6:04,,
"Crazy (12"" Mix)",Icehouse,"crazy) (woh, woh)
5:02 - 5:14
Crazy
5:18 - 6:04
You're crazy, crazy
Well, you've gotta",false,6:04,,
Always Be Here,Passionate (DEU),"find someone
Who treats you kindly
For evermore
Sunday sunrise, 6:04 a.m
Tryna get back to sleep
Would",false,6:04,,
Curve Ball Bunting,Ericthehammer,"shrink; grow
Do not kink; flow
So not sink, row
6:04
Everything but bored
Wild animal down to the",false,6:04,,
Curve Ball Bunting (take 2),Ericthehammer,"shrink; grow
Do not kink; flow
So not sink, row
6:04
Everything but bored
Wild animal down to the",false,6:04,,
Accidentally On Purpose,The Shires,"oversleep
And miss my flight
My alarm went off at 6:05
But I never heard it
Accidentally on purpose",true,6:05,,
Leaving New York,B. Dolan,"6:05, Brooklyn Bridge:
Failed and tongue-tied
Body aching, hands shaking, bloody inside
I'm still alive
Sunrise like",true,6:05,,
Glamour Profession,Steely Dan,"6:05, outside the stadium
Special delivery for Hoops McCann
Brut and charisma
Poured from the shadow where he stood",false,6:05,32569,
Wrong Time,M Huncho & Nafe Smallz,"(Cage got that cold)
6:05
Monday, 1st July
2019, Barcelona, ah
And I'm rollin' with slime (Slime",false,6:05,6689,
Be Glad I Love You (Go to Bed),Bug Hunter,"takes to rise and shine
I'm hittin' snooze at 6:05, 6:15 and six more times
You don",false,6:05,,
Ticket to Nowhere,Kenny Rogers,"The train is comin' at 6:05
And I'll be gettin' on it to take a long ride
Back",false,6:05,,
A Thousand Diamond Rings,The Handsome Family,"as it glides across the sky
And every night from 6 to 6:05
The desert dirt shimmers like a",false,6:05,,
Ghost Train,Rickie Lee Jones,"Well I decided to take the bus
It was about 6:05
Cuz I could hardly walk
In fact, I",false,6:05,,
Help! - Film Script,The Beatles,"6:06
It's cold. it's a cold place.
6:06 - 6:11
- So, the ring?
- No. I could",false,6:06,8564,
SEMAKA,4 226 (Ft. Macanache),"c-un trancan
Jos, țipă Semaka
Pace pentru Maca, prr
6:06, trei de șase, zero-uri șanse, joint-uri",false,6:06,,
Carte postale,B.B. Jacques,"bazar
Frelon gère ton buzz
Check, j'me réveille à 6:06, au stud j'me pointe à 15
J",false,6:06,,
T.A.Y.L.O.R.,Kaonashi,"6:06 AM
Same old ways, school bus days
Freezing at the bus stop again
Two headphones and zero friends",false,6:06,,
Shine,Save Ferris (Hip-Hop),"Intro:
6:07
Verse 1:
Free mason
Angel in a bag
Always paper chasing
Penny for your thoughts
Yeah the",false,6:07,,
Beirut,EdoubleDie,"petroleum from flowing
Sick no medicine, bitches choking
On ammonium 6:07 I'm blowing
Yo listen I'm Beirut",false,6:07,,
Gotta Travel On,The Seekers,"ve gotta travel on
There's a lonesome freight at 6:08, comin' through the town;
Comin' through the town",false,6:08,,
Factory,John Mellencamp,"Be yourself, boys
Let's get this show on the road
Well I'm up every morning by 6:08",false,6:08,,
1 2 Bang,Dremo (Ft. Davido),"And if she ask wetin be time, I tell her 6:09
All this girls, they 12 bang, they 12",true,6:09,,
God of Ocean Tides,Counting Crows,"Close the door on a short night
Lift the lid on the daylight
It's 6:09, West Tennessee time",true,6:09,,
Country Comfort,Elton John,"Soon the pines will be falling everywhere
Village children fight each other for a share
And the 6:09 goes",false,6:09,5876,
Mens dere sover (måste gå),Vinni,"og inn I en bil
Sjekker klokka mi, den er 6:09
Bare kjør, skal til studio så kjapt som",false,6:09,,
Afternoon,Anxious (Band),"all my ties intersect and (Where all my ties)
The 6:09 had just missed me
I swear I made",false,6:09,,
106 South,The Lawrence Arms,"food all starts to taste the same and it's 6:09 AM
And there's nothing on TV
And",false,6:09,,
,,,,6:10,,
,,,,6:11,,
Itinerary for Apple’s 2011 Top 100 Meeting,Steve Jobs,"From: Steve Jobs
Date: October 24, 2010 6:12:41 PM PDT
To: ET
Subject: Top 100 - A
Here's",false,6:12,74489,
,,,,6:13,,
Sara,We Three,"s why you grabbed your pen and pad
It was 6:14 and you could barely even read
All the",false,6:14,110299,
Do It Again [Put Ya Hands Up],JAY-Z (Ft. Amil & Beanie Sigel),"right)
6 a.m., nigga still ain't bust (What?)
6:15, nigga, we'll get up (Throw they hands",true,6:15,82477,
Dominic,DOM KENNEDY,"on you though no promises
I gotta be up at 6:15 when its time to dip
I tell her",true,6:15,41066,
El Jefe,Jeezy,"it comes to gettin money; kinda nerdy
Started counting at 6:15 be done by 7:30
If your subject",true,6:15,37692,
Hey Papi,JAY-Z (Ft. Amil & Memphis Bleek),"Ay yo I got a resolution
This year I'm playing right
No 6:15 this year, yeah, you can",true,6:15,30823,
24/7,The Neighbourhood,"love)
Temperature's 101, uh, on the 405
Right around 6:15 and she's gotta be back by 9",false,6:15,118300,
Sara,We Three,"sound, couldn't feel a single thing
Now it's 6:15 and you're on your knees
Blood is",false,6:15,110299,
One Minute Man (Remix),Missy Elliott (Ft. JAY-Z),"AM, another chick in the house (Put your hands up)
6:15, another chick kicked out (Put your hands up",false,6:15,43075,
Going Home,Chief Keef,"me at 5:18 (yah)
Bad bitch text me at 6:16 (bitch)
'Bout 7 A.M. she was lickin",true,6:16,22822,
The Uranium Suite,"Brooke Maxwell & Jacob Richmond (Ft. Emily Rohm, Jacob Richmond, Kohlby Wardell, Lillian Castillo, Scott Redmond & Tiffany Tatreau)","Monday, September 14th, they would board The Cyclone rollercoaster at 6:17 PM
At 6:19, the same rollercoaster's",false,6:17,42000,
,,,,6:18,,
If I Was Your Vampire,Marilyn Manson,"is where it will end
Here comes the moon again
6:19 and I know I'm ready
Drive me",true,6:19,40107,
Feelin’ Us,Ab-Soul (Ft. Jay Rock & RaVaughn),"6:19 in the morning, nigga
Let me start off with this statement, I'm the mothafuckin greatest
I ain",true,6:19,33743,
The Uranium Suite,"Brooke Maxwell & Jacob Richmond (Ft. Emily Rohm, Jacob Richmond, Kohlby Wardell, Lillian Castillo, Scott Redmond & Tiffany Tatreau)","Monday, September 14th, they would board The Cyclone rollercoaster at 6:17 PM
At 6:19, the same rollercoaster's",false,6:19,42000,
The Pauline Epistles (Contents),Laura Nasrallah,"1 Corinthians
• 1 Timothy (esp. chapters 2-3)
• Colossians 2:20-4:1
• Ephesians 5:21-6:20
• ""Acts of",false,6:20,24518,
,,,,6:21,,
I’m a Player,Too $hort,"lyin' about your life
Looked at your watch it said 6:22
Cut to the house and said 'Baby, I",true,6:22,88200,
Jessica,The Allman Brothers Band,"piece” Guitar solo}
{5:37-6:00 Guitar bridge – transition}
{6:01-6:22 Second theme – bridge}
{6:23-7",false,6:22,26925,
Sara,We Three,"And you're wondering what is happening
Now it's 6:23 and they're on their knees
Begging, ""Jesus",false,6:23,110299,
Jessica,The Allman Brothers Band,"piece” Guitar solo}
{5:37-6:00 Guitar bridge – transition}
{6:01-6:22 Second theme – bridge}
{6:23-7",false,6:23,26925,
In The Morning (Remix),Bridget Kelly (Ft. Meek Mill),"phone for some stupidity
The clock on the wall says 6:23 AM
I got a phone call to make",false,6:23,,
,,,,6:24,,
Help! - Film Script,The Beatles,"get it off, Swami.
6:11 - 6:17
Oh dear!
6:17 - 6:25
(Engine revs)
6:25 - 7:38",false,6:25,8564,
Hush,Acappella,"you will wear. Is not life more important than food, and the body more important than clothes?"" Matthew 6:25 ",false,6:25,,
Doodling In The Key Of C Sharp,Mac Miller,"Check, it's 6:26 in the morning
I just made this beat 'cause I realized that I enjoy playing",true,6:26,28352,
Ryan & Dave,Rare Americans,"do it, do it, do it
Okay, I'll do—""
6:26 in the morning, didn't need alarm
I",false,6:26,17814,
,,,,6:27,,
The Incredible True Story,Logic,"400 meters...
300 meters...
200 meters...
Time of day is 6:28 Constant Meridian
328 feet...
Oxygen: 100%
Temperature is",true,6:28,277659,
World’s Best Papa,"'Amelie' Original London Cast (Ft. Audrey Brisson, Jez Unwin & Rachel Dawson)","September 3rd, 1975, at 6:28 pm and 32 seconds, a bluebottle fly capable of 14,670 wing beats a",false,6:28,,
"47 Ain’t Nuthing ta Fuck Wit (PE cypher, DIRTY)",Dirty Sanchez 47,"6:29 in the video
(Dirty Sanchez)
Yoo
It's Dirty, 47 shit
Listen...listen..listen
PRO-ERA  4-7",true,6:29,,
Return Of Simba,J. Cole,"you'll be gone too early
Mama hands together like 6:30
And Cole keep a thick bitch I like",true,6:30,272315,
GP4,Logic,"Thanos and Bobby Boy bringin' the doom
'Cause I'm 6:30, killin' shit, hands down and dirty
That white",true,6:30,220516,
Party on Fifth Ave.,Mac Miller,"assortment of style, just be sure that it's wild
6:30 in the mornin' and there still ain't",true,6:30,88482,
Still Dreaming,Nas (Ft. Chrisette Michele & Kanye West),"falls
And them ho's call
He pulled up at 6:30 in a 745
As he waving ""Shorty, hi",true,6:30,81143,
Unreleased Songs [Discography List],Mac Miller,"""25/8""↗
""6:30""↗
A
""Ain't Lookin' For Love""↗
""Alarm""↗
""Alarm Clock""↗
""Amnesia",true,6:30,35624,
The Kick,XV,"730 in the mind
I’m that dude hands down, 6:30 when I rhyme
I’m a two-three",true,6:30,23978,
6:30,Mac Miller,"6:30 in the mornin'
And, it's all good
6:30 in the mornin'
Wake up, it's all",true,6:30,20652,
Grey Tracky*,Digga D (Ft. Ivorian Doll),"do all three, Migos (Migos)
After I get the blows, 6:30, IVD touch her toes
When she's coming",false,6:30,267635,
Racks (Remix),"YC (Yung Chris) (Ft. Ace Hood, Big Sean, B.o.B, Bun B, Cory Gunz, Cory Mo, CyHi, Dose (USA), Future, Jeezy, Nelly, Trae tha Truth, Twista, Waka Flocka Flame, Wale, Wiz Khalifa & Yo Gotti)","dirty
I’m the best, hands down
They nicknamed me 6:30
And we Young Dose and YC
Redan Road",false,6:30,171402,
Newport Reds,$UICIDEBOY$ & Black Smurf,"unraveling stuff
Twisting and dragging
Since hypnotizing my mind at 6:30
Minutes before I knew the new ground was",false,6:30,73542,
Me and Mrs. Jones,Billy Paul,"go now
We meet every day at the same cafe — 6:30
I know, I know she'll be there",false,6:30,72983,
